Customer_id,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Most_Purchased
514493,28.7,6,07.03.21,25.256,2,Shoes and Footwear
514494,31.9,1,14.01.21,31.9,0,Beauty and Skincare
514495,43.3,3,18.02.21,19.485,1,Hair Care
514496,11.9,2,20.05.21,6.307,1,Oral Care
514497,21.5,5,03.06.21,6.02,0,Bath and Body
514498,6.5,5,24.12.21,5.2,1,Feminine Hygiene
514499,35.6,6,05.08.21,3.204,2,Men's Grooming
514500,13.6,5,19.03.21,11.424,2,Shaving and Hair Removal
514501,22.7,1,18.04.21,22.7,2,Fragrances
514502,35.3,7,27.06.21,27.887,3,Health Monitors
514503,6.6,2,31.05.21,1.848,1,Fitness and Exercise
514504,10.9,3,02.05.21,9.156,1,Sports and Outdoor Recreation
514505,30.3,3,14.06.21,11.211,2,Baby Care Products
514506,30.9,3,19.11.21,18.849,1,Diapers and Wipes
514507,28.4,4,21.04.21,20.448,3,Baby Food
514508,4.5,3,14.12.21,3.375,3,Baby Gear and Nursery
514509,38.5,1,11.10.21,38.5,0,Toys and Games
514510,30.1,2,25.01.21,9.933,3,Electronics Accessories
514511,18.9,5,07.09.21,13.608,1,Phone and Tablet Accessories
514512,21.5,2,16.04.21,20.21,3,Computer Hardware
514513,7.7,7,03.09.21,3.85,2,Software and Apps
514514,20.8,5,26.05.21,4.368,2,Office Supplies
514515,36.6,7,14.09.21,11.712,1,Printers and Scanners
514516,57.5,7,21.09.21,7.475,1,Networking and Internet
514517,7.6,4,03.10.21,1.444,3,Home Security
514518,34.1,4,01.08.21,16.027,3,Smart Home Devices
514519,22.3,5,10.04.21,14.049,2,Audio and Headphones
514520,15.7,7,10.09.21,4.396,3,Cameras and Photography
514521,20.1,1,29.04.21,20.1,2,Gaming
514522,19.2,5,05.05.21,12.864,1,Books and Literature
514523,13.2,1,09.01.21,13.2,3,Movies and TV Shows
514524,15,6,07.02.21,9.6,2,Music and Instruments
514525,13.4,4,25.12.21,0.134,1,Arts and Crafts
514526,47.7,6,30.09.21,1.908,0,Sewing and Needlecraft
514527,33.5,7,26.03.21,9.045,1,Party Supplies
514528,31.2,6,10.08.21,27.768,0,Greeting Cards and Gift Wrap
514529,48.9,5,06.05.21,25.428,2,Home Improvement
514530,36.7,1,12.04.21,36.7,2,Tools and Hardware
514531,32.5,6,20.09.21,24.05,2,Automotive
514532,38.1,1,29.07.21,38.1,1,Emergency Preparedness
514533,27.5,4,23.01.21,8.8,0,Travel and Luggage
514534,31,7,31.10.21,29.14,0,Camping and Hiking
514535,33.1,6,05.08.21,22.839,2,Fishing and Hunting
514536,3.3,4,26.03.21,0.396,3,Cycling and Biking
514537,30.2,1,16.12.21,30.2,0,Exercise Equipment
514538,36.9,3,04.07.21,17.712,1,Yoga and Pilates
514539,34.8,1,19.10.21,34.8,1,Fitness Accessories
514540,25.1,3,06.08.21,5.773,1,Water Sports
514541,54.7,7,25.04.21,36.102,0,Team Sports
514542,40,2,12.11.21,18,1,Individual Sports
514543,9.7,7,27.08.21,7.469,1,Board Games and Puzzles
514544,16.8,3,09.08.21,13.944,0,Educational Toys
514545,33.9,1,29.05.21,33.9,1,Stuffed Animals and Plush Toys
514546,37.9,5,16.08.21,21.224,1,Dolls and Action Figures
514547,29.2,7,13.05.21,0.584,0,Building Sets and Blocks
514548,19.7,2,27.02.21,14.381,1,Outdoor Toys
514549,30.1,1,07.08.21,30.1,1,Arts and Crafts Kits for Kids
514550,4.7,1,09.05.21,4.7,0,Learning and Development
514551,57.9,6,03.09.21,5.79,1,Baby and Toddler Toys
514552,14.2,5,13.06.21,7.952,2,Party Games and Supplies
514553,36.6,3,18.01.21,7.32,1,Costumes and Dress-up
514554,23.2,2,04.07.21,7.424,0,Personalized Gifts
514555,32.1,1,12.10.21,32.1,1,Food Storage and Organization
514556,17,6,02.05.21,5.95,2,Cleaning Tools and Supplies
514557,20.6,1,13.05.21,20.6,0,Laundry and Detergents
514558,38.6,3,17.01.21,16.212,2,Dishwashing and Kitchen Cleaners
514559,1.2,7,19.07.21,0.936,2,Trash Bags and Bins
514560,29.9,5,15.04.21,13.754,1,Paper Products
514561,35.9,1,22.03.21,35.9,0,Pest Control
514562,31.5,7,14.03.21,19.53,2,Home Fragrance
514563,25.5,6,20.05.21,20.655,1,Air Purifiers and Humidifiers
514564,1,3,02.09.21,0.87,1,Water Filters and Purifiers
514565,35.8,5,05.03.21,1.432,1,Light Bulbs and Fixtures
514566,22.7,2,01.02.21,17.025,1,Home Security Systems
514567,55.9,5,06.07.21,37.453,0,Furniture and Decor
514568,24.7,7,27.01.21,4.446,2,Bedding and Linens
514569,42.7,6,18.12.21,22.631,0,Fresh Fruits
514570,36.3,6,12.09.21,3.993,1,Fresh Vegetables
514571,8.7,2,15.10.21,8.352,0,Dairy and Eggs
514572,5.2,2,01.03.21,5.148,2,Meat and Poultry
514573,23.5,4,04.03.21,3.055,2,Seafood
514574,22.9,5,28.09.21,15.572,0,Bread and Bakery
514575,22.6,5,22.01.21,14.238,3,Pantry Staples
514576,44.7,2,19.10.21,3.576,0,Beverages
514577,29.6,1,15.05.21,29.6,1,Snacks and Chips
514578,21.6,5,02.02.21,10.8,0,Frozen Foods
514579,27,2,01.02.21,5.67,2,Breakfast Foods
514580,41.1,4,04.08.21,33.702,3,Canned Goods
514581,37.7,3,23.11.21,4.524,1,Pasta and Grains
514582,56.5,7,11.05.21,39.55,2,Cooking Oils and Condiments
514583,38.7,4,18.06.21,8.127,3,Baking Ingredients
514584,49.5,5,24.01.21,11.385,3,Spices and Seasonings
514585,17.2,5,26.09.21,10.836,1,International Foods
514586,8,3,19.01.21,6.24,1,Organic Products
514587,32.8,5,06.12.21,17.056,3,Gluten-Free Products
514588,45.7,3,03.12.21,29.248,3,Vegan and Plant-Based
514589,31.1,6,29.12.21,1.866,2,Ready-to-Eat Meals
514590,2.6,1,08.09.21,2.6,1,Baby and Toddler
514591,19.6,5,09.06.21,19.6,2,Pet Supplies
514592,32.2,6,25.10.21,15.134,0,Cleaning Supplies
514593,26.8,2,22.08.21,9.916,0,Personal Care
514594,13.2,1,14.04.21,13.2,3,Health and Wellness
514595,35.3,7,20.01.21,29.299,0,Vitamins and Supplements
514596,38.8,2,30.10.21,20.952,2,Home and Kitchen Essentials
514597,31.1,6,12.11.21,1.866,1,Office and School Supplies
514598,38.3,1,10.08.21,38.3,0,Electronics and Appliances
514599,20.5,5,16.03.21,3.28,1,Outdoor and Garden
514600,22.4,5,04.06.21,19.264,0,Home Decor
514601,39,6,20.10.21,25.74,0,Clothing and Accessories
514602,30.7,7,27.12.21,21.797,2,Shoes and Footwear
514603,48.9,6,13.03.21,44.988,1,Beauty and Skincare
514604,37.1,6,18.10.21,9.275,3,Hair Care
514605,10.3,2,19.10.21,7.107,3,Oral Care
514606,7.2,7,28.08.21,6.984,3,Bath and Body
514607,22.3,2,11.04.21,2.007,2,Feminine Hygiene
514608,42.1,4,13.08.21,6.736,1,Men's Grooming
514609,56.3,4,01.08.21,23.083,1,Shaving and Hair Removal
514610,17.2,2,19.03.21,5.332,0,Fragrances
514611,51.7,7,02.12.21,38.258,2,Health Monitors
514612,58.3,3,16.01.21,55.385,2,Fitness and Exercise
514613,12.2,7,16.01.21,11.102,1,Sports and Outdoor Recreation
514614,28.9,5,23.11.21,8.67,3,Baby Care Products
514615,28.6,7,06.03.21,22.022,2,Diapers and Wipes
514616,14.5,5,27.10.21,8.7,2,Baby Food
514617,33.9,6,04.01.21,1.695,1,Baby Gear and Nursery
514618,38.3,2,17.01.21,19.15,3,Toys and Games
514619,37.5,5,16.06.21,7.875,0,Electronics Accessories
514620,15.5,4,28.09.21,2.48,0,Phone and Tablet Accessories
514621,37.1,4,15.08.21,29.309,3,Computer Hardware
514622,49.7,2,26.05.21,43.736,0,Software and Apps
514623,23.6,4,12.04.21,0.708,2,Office Supplies
514624,29.1,6,19.08.21,13.095,0,Printers and Scanners
514625,20.2,1,01.07.21,20.2,3,Networking and Internet
514626,7.4,5,25.07.21,4.292,3,Home Security
514627,33.7,7,27.10.21,16.85,0,Smart Home Devices
514628,31,7,01.03.21,28.52,0,Audio and Headphones
514629,35,4,19.03.21,31.5,0,Cameras and Photography
514630,11.1,3,07.07.21,8.325,1,Gaming
514631,35.3,2,05.06.21,4.236,3,Books and Literature
514632,7.3,5,16.07.21,0.219,0,Movies and TV Shows
514633,4.1,4,07.12.21,0.287,2,Music and Instruments
514634,12.9,4,16.09.21,9.417,0,Arts and Crafts
514635,4.6,4,02.04.21,0.23,3,Sewing and Needlecraft
514636,55.7,3,17.09.21,41.218,3,Party Supplies
514637,43.7,3,15.01.21,17.48,2,Greeting Cards and Gift Wrap
514638,55.5,6,26.04.21,21.09,3,Home Improvement
514639,9.1,1,06.11.21,9.1,3,Tools and Hardware
514640,14.4,5,19.07.21,5.904,2,Automotive
514641,38.1,4,05.03.21,29.718,1,Emergency Preparedness
514642,57.7,2,27.07.21,28.273,0,Travel and Luggage
514643,38.8,4,22.08.21,11.64,1,Camping and Hiking
514644,14.3,3,13.05.21,8.866,2,Fishing and Hunting
514645,34.7,2,06.03.21,19.779,2,Cycling and Biking
514646,23.3,3,27.02.21,17.708,0,Exercise Equipment
514647,32.1,4,27.07.21,14.445,3,Yoga and Pilates
514648,36.7,6,27.07.21,12.845,2,Fitness Accessories
514649,35.4,1,26.12.21,35.4,2,Water Sports
514650,34.2,4,15.05.21,20.862,3,Team Sports
514651,11.8,3,04.09.21,10.03,0,Individual Sports
514652,23.1,5,13.11.21,11.781,1,Board Games and Puzzles
514653,3.1,6,11.02.21,1.829,1,Educational Toys
514654,26.9,5,19.10.21,16.678,0,Stuffed Animals and Plush Toys
514655,48.9,4,21.05.21,5.379,2,Dolls and Action Figures
514656,28.5,7,20.02.21,9.405,3,Building Sets and Blocks
514657,33.3,6,29.10.21,15.318,2,Outdoor Toys
514658,8.6,1,27.08.21,8.6,3,Arts and Crafts Kits for Kids
514659,23.1,6,17.06.21,20.328,0,Learning and Development
514660,31.8,5,05.03.21,22.26,3,Baby and Toddler Toys
514661,1.2,7,10.05.21,0.888,1,Party Games and Supplies
514662,24.4,2,12.06.21,17.568,1,Costumes and Dress-up
514663,37.3,7,22.03.21,16.039,0,Personalized Gifts
514664,36.9,5,22.02.21,7.011,1,Food Storage and Organization
514665,35.9,7,11.01.21,20.463,1,Cleaning Tools and Supplies
514666,7.2,1,14.06.21,7.2,3,Laundry and Detergents
514667,15.5,7,08.05.21,8.06,1,Dishwashing and Kitchen Cleaners
514668,57.3,3,14.02.21,46.413,0,Trash Bags and Bins
514669,27.2,2,05.11.21,24.48,3,Paper Products
514670,33.8,5,15.12.21,9.802,1,Pest Control
514671,5.4,1,22.04.21,5.4,2,Home Fragrance
514672,17.1,5,12.12.21,3.42,2,Air Purifiers and Humidifiers
514673,20.3,1,29.04.21,20.3,0,Water Filters and Purifiers
514674,16.9,6,24.08.21,15.041,3,Light Bulbs and Fixtures
514675,27,7,24.01.21,3.51,1,Home Security Systems
514676,6.7,2,31.12.21,5.159,2,Furniture and Decor
514677,18.2,2,12.04.21,0.546,3,Bedding and Linens
514678,29.4,7,28.05.21,19.992,2,Fresh Fruits
514679,40.5,5,14.02.21,3.645,1,Fresh Vegetables
514680,4.2,6,27.11.21,3.864,3,Dairy and Eggs
514681,38.5,3,09.11.21,32.34,1,Meat and Poultry
514682,41.3,1,12.01.21,41.3,2,Seafood
514683,33.7,3,05.07.21,22.579,0,Bread and Bakery
514684,59.5,6,07.07.21,28.56,2,Pantry Staples
514685,36.5,1,03.03.21,36.5,3,Beverages
514686,13,6,22.05.21,9.23,2,Snacks and Chips
514687,23.1,3,16.01.21,9.009,1,Frozen Foods
514688,21.5,1,19.05.21,21.5,3,Breakfast Foods
514689,26.5,2,17.04.21,23.85,0,Canned Goods
514690,47.1,2,25.07.21,37.209,0,Pasta and Grains
514691,23.4,7,08.05.21,3.276,1,Cooking Oils and Condiments
514692,5.5,3,26.11.21,4.785,2,Baking Ingredients
514693,2.6,5,16.03.21,0.884,0,Spices and Seasonings
514694,34.1,1,29.06.21,34.1,3,International Foods
514695,38.9,5,17.06.21,18.283,0,Organic Products
514696,18.5,3,19.04.21,11.1,0,Gluten-Free Products
514697,47.3,7,12.12.21,39.259,3,Vegan and Plant-Based
514698,8.5,6,17.01.21,7.48,0,Ready-to-Eat Meals
514699,52.1,5,20.08.21,8.336,1,Baby and Toddler
514700,31.1,7,07.08.21,23.325,3,Pet Supplies
514701,33.1,2,03.12.21,22.177,3,Cleaning Supplies
514702,22.7,5,26.01.21,22.7,1,Personal Care
514703,58.7,1,05.03.21,58.7,1,Health and Wellness
514704,46.1,4,05.10.21,23.511,0,Vitamins and Supplements
514705,38.5,5,07.10.21,15.785,1,Home and Kitchen Essentials
514706,31.7,6,13.04.21,29.798,1,Office and School Supplies
514707,42.5,7,27.10.21,11.475,0,Electronics and Appliances
514708,14.7,4,14.03.21,14.7,3,Outdoor and Garden
514709,35.1,1,03.04.21,35.1,2,Home Decor
514710,33.9,7,22.06.21,17.628,1,Clothing and Accessories
514711,18.5,6,24.09.21,16.465,3,Shoes and Footwear
514712,32.3,1,25.07.21,32.3,1,Beauty and Skincare
514713,49.5,5,24.08.21,9.405,0,Hair Care
514714,29.3,7,02.05.21,22.561,0,Oral Care
514715,54.9,7,14.06.21,27.999,2,Bath and Body
514716,30.4,5,08.10.21,22.496,2,Feminine Hygiene
514717,37.9,5,17.12.21,14.023,0,Men's Grooming
514718,38.6,6,17.03.21,18.914,1,Shaving and Hair Removal
514719,30.6,2,08.06.21,0.612,3,Fragrances
514720,30.8,1,03.09.21,30.8,2,Health Monitors
514721,7.2,7,04.11.21,1.656,0,Fitness and Exercise
514722,37.4,2,25.10.21,34.408,2,Sports and Outdoor Recreation
514723,26.9,5,15.04.21,11.567,3,Baby Care Products
514724,12.3,5,06.06.21,12.177,0,Diapers and Wipes
514725,24.9,6,11.11.21,23.157,0,Baby Food
514726,24.3,1,13.04.21,24.3,3,Baby Gear and Nursery
514727,41.7,1,07.04.21,41.7,1,Toys and Games
514728,39,2,06.07.21,7.41,2,Electronics Accessories
514729,37.8,5,22.03.21,27.216,0,Phone and Tablet Accessories
514730,1.6,3,04.05.21,0.416,2,Computer Hardware
514731,32.4,1,08.03.21,32.4,1,Software and Apps
514732,15,4,04.03.21,12.9,3,Office Supplies
514733,5.7,2,01.10.21,3.021,0,Printers and Scanners
514734,13.2,3,10.04.21,0.132,0,Networking and Internet
514735,40.7,2,27.05.21,37.037,0,Home Security
514736,4.7,4,04.07.21,1.645,2,Smart Home Devices
514737,32.9,7,23.05.21,28.623,3,Audio and Headphones
514738,40.9,6,24.10.21,26.994,3,Cameras and Photography
514739,26.9,7,05.12.21,22.865,0,Gaming
514740,25.4,6,22.07.21,23.368,0,Books and Literature
514741,27.6,6,04.04.21,20.976,1,Movies and TV Shows
514742,14.8,1,06.09.21,14.8,3,Music and Instruments
514743,33.1,7,01.08.21,26.48,2,Arts and Crafts
514744,37.9,4,20.03.21,32.215,0,Sewing and Needlecraft
514745,32.9,5,18.11.21,20.069,0,Party Supplies
514746,34.1,2,16.07.21,24.893,0,Greeting Cards and Gift Wrap
514747,23.3,2,10.07.21,13.281,1,Home Improvement
514748,25,3,11.10.21,23.75,3,Tools and Hardware
514749,18.7,3,09.12.21,0.187,3,Automotive
514750,6.1,3,24.03.21,5.063,2,Emergency Preparedness
514751,42.7,6,17.02.21,16.226,0,Travel and Luggage
514752,30.3,6,28.10.21,25.452,2,Camping and Hiking
514753,14.9,2,07.05.21,13.708,0,Fishing and Hunting
514754,44.9,1,29.10.21,44.9,0,Cycling and Biking
514755,37.8,2,08.09.21,32.886,3,Exercise Equipment
514756,33.5,6,22.11.21,4.69,2,Yoga and Pilates
514757,1,2,27.02.21,0.67,0,Fitness Accessories
514758,13.5,1,21.07.21,13.5,0,Water Sports
514759,39.1,4,02.09.21,0.391,1,Team Sports
514760,31.8,4,14.06.21,17.49,2,Individual Sports
514761,42.9,7,22.08.21,1.287,2,Board Games and Puzzles
514762,33.5,1,26.02.21,33.5,1,Educational Toys
514763,21.6,2,07.02.21,6.264,1,Stuffed Animals and Plush Toys
514764,23.6,3,07.02.21,5.428,2,Dolls and Action Figures
514765,11,1,28.08.21,11,3,Building Sets and Blocks
514766,47.1,7,12.12.21,41.448,3,Outdoor Toys
514767,28.4,4,22.07.21,9.94,0,Arts and Crafts Kits for Kids
514768,13.9,7,08.07.21,7.367,2,Learning and Development
514769,39,5,09.04.21,1.17,2,Baby and Toddler Toys
514770,36,6,23.12.21,5.04,0,Party Games and Supplies
514771,0.6,2,27.06.21,0.366,3,Costumes and Dress-up
514772,31.5,4,13.02.21,12.915,2,Personalized Gifts
514773,39.5,3,05.05.21,32.785,0,Food Storage and Organization
514774,10.3,2,27.05.21,7.416,2,Cleaning Tools and Supplies
514775,58.3,5,20.08.21,50.138,1,Laundry and Detergents
514776,40.1,3,02.04.21,1.203,2,Dishwashing and Kitchen Cleaners
514777,31.1,4,06.03.21,1.866,0,Trash Bags and Bins
514778,30.1,7,03.12.21,26.789,2,Paper Products
514779,35.1,4,22.05.21,32.994,1,Pest Control
514780,7.2,5,06.09.21,2.592,0,Home Fragrance
514781,39.7,2,14.08.21,9.528,3,Air Purifiers and Humidifiers
514782,25.1,2,13.10.21,18.323,3,Water Filters and Purifiers
514783,13.2,7,06.03.21,8.184,3,Light Bulbs and Fixtures
514784,30,5,30.09.21,1.2,1,Home Security Systems
514785,9,3,03.05.21,2.61,0,Furniture and Decor
514786,36,7,07.02.21,24.12,3,Bedding and Linens
514787,16.6,7,23.08.21,2.49,2,Fresh Fruits
514788,26.1,2,18.01.21,17.226,2,Fresh Fruits
514789,38.6,4,16.04.21,27.02,0,Fresh Vegetables
514790,2.2,3,12.09.21,1.892,3,Dairy and Eggs
514791,25.2,1,08.04.21,25.2,3,Meat and Poultry
514792,0.6,5,06.07.21,0.534,3,Seafood
514793,45.7,3,30.12.21,42.501,2,Bread and Bakery
514794,42.9,6,28.07.21,28.314,1,Pantry Staples
514795,38.7,6,23.11.21,36.765,3,Beverages
514796,42.5,4,10.09.21,4.675,1,Snacks and Chips
514797,12,6,13.02.21,5.88,0,Frozen Foods
514798,37.4,2,30.03.21,20.944,0,Breakfast Foods
514799,30.4,5,19.03.21,22.496,1,Canned Goods
514800,14.1,4,05.12.21,10.857,1,Pasta and Grains
514801,38.7,1,19.12.21,38.7,1,Cooking Oils and Condiments
514802,27.4,4,28.05.21,9.59,0,Baking Ingredients
514803,5.9,5,04.10.21,4.425,0,Spices and Seasonings
514804,53.5,2,26.11.21,5.885,0,International Foods
514805,6.8,2,01.08.21,3.128,1,Organic Products
514806,46.1,3,30.04.21,7.376,3,Gluten-Free Products
514807,33.8,7,09.06.21,0.338,3,Vegan and Plant-Based
514808,3.8,5,09.05.21,3.724,0,Ready-to-Eat Meals
514809,23.7,1,24.06.21,23.7,0,Baby and Toddler
514810,21.2,1,27.09.21,21.2,0,Pet Supplies
514811,4.8,3,26.02.21,2.736,3,Cleaning Supplies
514812,3.1,1,24.01.21,3.1,1,Personal Care
514813,16.9,3,30.09.21,1.352,3,Health and Wellness
514814,30.1,2,23.05.21,22.876,2,Vitamins and Supplements
514815,7.3,4,29.06.21,3.796,0,Home and Kitchen Essentials
514816,1.4,3,11.03.21,0.63,0,Office and School Supplies
514817,59.5,5,03.08.21,26.18,1,Electronics and Appliances
514818,1,5,24.12.21,0.73,2,Outdoor and Garden
514819,25.5,2,02.02.21,1.785,0,Home Decor
514820,49.7,6,20.01.21,9.443,0,Clothing and Accessories
514821,7.7,3,01.11.21,3.234,0,Shoes and Footwear
514822,55.3,1,12.01.21,55.3,3,Beauty and Skincare
514823,3.2,5,19.03.21,1.344,3,Hair Care
514824,30.1,4,01.11.21,12.341,2,Oral Care
514825,55.9,6,23.03.21,12.298,1,Bath and Body
514826,17.6,3,01.01.22,9.504,2,Feminine Hygiene
514827,18.5,4,27.01.21,13.135,1,Men's Grooming
514828,34.5,3,29.01.21,24.84,1,Shaving and Hair Removal
514829,23.5,4,16.12.21,15.275,3,Fragrances
514830,38.6,5,28.07.21,1.544,1,Health Monitors
514831,28.5,5,22.02.21,12.54,2,Fitness and Exercise
514832,34.9,1,25.03.21,34.9,2,Sports and Outdoor Recreation
514833,32,5,01.05.21,14.72,1,Baby Care Products
514834,1.4,6,15.02.21,0.126,2,Diapers and Wipes
514835,41.1,3,11.11.21,9.864,2,Baby Food
514836,6.7,5,12.08.21,1.072,3,Baby Gear and Nursery
514837,49.1,4,01.06.21,20.622,1,Toys and Games
514838,17.5,7,29.03.21,13.125,2,Electronics Accessories
514839,34.9,5,10.10.21,6.98,0,Phone and Tablet Accessories
514840,25.8,3,11.01.21,11.094,1,Computer Hardware
514841,58.3,2,13.06.21,5.247,1,Software and Apps
514842,19.3,1,27.06.21,19.3,2,Office Supplies
514843,25.3,2,25.03.21,9.108,0,Printers and Scanners
514844,20.8,2,16.05.21,10.192,3,Networking and Internet
514845,36,1,07.08.21,36,1,Home Security
514846,46.7,7,21.04.21,3.269,3,Smart Home Devices
514847,57.7,4,22.03.21,4.616,3,Audio and Headphones
514848,12.3,4,03.11.21,2.706,2,Cameras and Photography
514849,37.5,6,06.08.21,25.125,3,Gaming
514850,59.3,5,16.09.21,28.464,3,Books and Literature
514851,35.1,4,05.07.21,2.106,2,Movies and TV Shows
514852,37.9,4,26.03.21,9.854,1,Music and Instruments
514853,2.2,3,04.05.21,0.11,2,Arts and Crafts
514854,8.8,6,06.02.21,5.456,3,Sewing and Needlecraft
514855,6.3,1,14.09.21,6.3,0,Party Supplies
514856,36.9,7,08.05.21,29.52,2,Greeting Cards and Gift Wrap
514857,14.4,4,06.10.21,1.152,2,Home Improvement
514858,23.7,7,05.05.21,20.145,0,Tools and Hardware
514859,36.1,2,28.06.21,31.768,0,Automotive
514860,21.3,3,03.01.21,15.975,1,Emergency Preparedness
514861,36.1,3,21.03.21,3.249,1,Travel and Luggage
514862,32.9,3,29.10.21,10.857,1,Camping and Hiking
514863,35.2,1,20.01.21,35.2,1,Fishing and Hunting
514864,28.7,7,18.05.21,14.35,1,Cycling and Biking
514865,23.2,4,20.05.21,6.96,0,Exercise Equipment
514866,1.4,5,23.05.21,0.644,2,Yoga and Pilates
514867,30.3,2,16.10.21,17.574,3,Fitness Accessories
514868,40.3,5,27.08.21,22.568,0,Water Sports
514869,3.3,1,14.03.21,3.3,3,Team Sports
514870,27.8,4,17.06.21,23.63,2,Individual Sports
514871,14.5,5,25.09.21,5.8,0,Board Games and Puzzles
514872,36.7,6,23.03.21,22.387,0,Educational Toys
514873,33.9,4,13.12.21,23.052,3,Stuffed Animals and Plush Toys
514874,38.5,5,28.11.21,35.035,2,Dolls and Action Figures
514875,28.5,4,10.03.21,19.665,0,Building Sets and Blocks
514876,33.5,6,09.04.21,26.465,3,Outdoor Toys
514877,4.8,7,08.10.21,2.688,2,Arts and Crafts Kits for Kids
514878,23.4,1,15.12.21,23.4,1,Learning and Development
514879,38.2,5,13.01.21,20.246,1,Baby and Toddler Toys
514880,46.1,2,09.08.21,19.823,1,Party Games and Supplies
514881,24.5,1,02.12.21,24.5,0,Costumes and Dress-up
514882,42.1,2,28.10.21,26.102,2,Personalized Gifts
514883,19.9,5,04.12.21,4.776,1,Food Storage and Organization
514884,35.8,4,06.10.21,35.442,0,Cleaning Tools and Supplies
514885,25.8,2,09.08.21,0.516,1,Laundry and Detergents
514886,33.1,6,17.02.21,3.641,3,Dishwashing and Kitchen Cleaners
514887,9,4,20.01.21,0.99,0,Trash Bags and Bins
514888,10.7,2,19.12.21,10.7,2,Paper Products
514889,14.3,1,19.09.21,14.3,0,Pest Control
514890,0.6,4,29.03.21,0.114,1,Home Fragrance
514891,27.1,5,05.03.21,14.092,2,Air Purifiers and Humidifiers
514892,31.8,4,20.07.21,22.896,1,Water Filters and Purifiers
514893,35.7,6,27.06.21,35.7,2,Light Bulbs and Fixtures
514894,8.5,6,09.05.21,3.74,0,Home Security Systems
514895,25.5,2,23.03.21,11.475,3,Furniture and Decor
514896,24.7,7,10.04.21,5.434,0,Bedding and Linens
514897,37.5,6,20.02.21,33.375,0,Fresh Fruits
514898,3.4,7,06.05.21,3.06,2,Fresh Vegetables
514899,59.3,2,03.04.21,55.742,0,Dairy and Eggs
514900,2.6,2,08.07.21,0.052,0,Meat and Poultry
514901,12.9,6,02.01.21,6.579,0,Seafood
514902,42.7,1,16.10.21,42.7,0,Bread and Bakery
514903,1.7,4,26.08.21,0.119,0,Pantry Staples
514904,19.5,2,26.06.21,6.435,1,Beverages
514905,32,3,19.05.21,9.28,3,Snacks and Chips
514906,0.6,7,09.02.21,0.024,3,Frozen Foods
514907,20.4,2,04.04.21,9.792,0,Breakfast Foods
514908,10,7,01.04.21,4.2,0,Canned Goods
514909,3.4,5,18.04.21,2.516,3,Pasta and Grains
514910,40.5,5,24.08.21,23.49,0,Cooking Oils and Condiments
