Customer_id,Age,Gender,Location,MembershipLevel
515332,21,1,Maine,Star
515333,61,1,Maryland,Star
515334,20,0,Indiana,Star
515335,43,1,California,Star
515336,28,1,Michigan,Star
515337,25,1,Michigan,Star
515338,53,0,Iowa,Star
515339,32,0,New Hampshire,Star
515340,34,1,Iowa,Star
515341,48,0,Washington,Star
515342,25,0,North Carolina,Star
515343,50,1,Pennsylvania,Star
515344,50,0,Minnesota,Star
515345,18,1,Arizona,Star
515346,42,1,Texas,Star
515347,53,1,North Dakota,Star
515348,21,1,Montana,Star
515349,54,1,New Jersey,Star
515350,32,1,Vermont,Star
515351,37,1,Utah,Star
515352,33,0,Idaho,Star
515353,30,1,Massachusetts,Star
515354,29,1,Missouri,Star
515355,20,0,Hawaii,Star
515356,58,0,Oregon,Star
515357,23,1,Iowa,Star
515358,24,1,Maryland,Star
515359,63,1,Idaho,Star
515360,62,1,Georgia,Star
515361,19,0,Tennessee,Star
515362,24,0,Washington,Star
515363,58,1,Vermont,Star
515364,18,0,New York,Star
515365,43,0,New York,Star
515366,58,0,Arizona,Star
515367,21,1,Missouri,Star
515368,45,1,Kansas,Star
515369,17,1,Delaware,Star
515370,55,1,Minnesota,Star
515371,18,1,Oklahoma,Star
515372,55,0,Illinois,Star
515373,23,1,West Virginia,Star
515374,32,0,Nevada,Star
515375,39,0,Alaska,Star
515376,40,1,Alabama,Star
515377,42,1,Pennsylvania,Star
515378,40,1,Florida,Star
515379,33,0,West Virginia,Star
515380,44,1,Mississippi,Star
515381,33,1,Kentucky,Star
515382,30,1,Nevada,Star
515383,47,1,North Carolina,Star
515384,29,1,Arizona,Star
515385,30,1,Utah,Star
515386,26,1,Vermont,Star
515387,48,1,Texas,Star
515388,26,0,Montana,Star
515389,55,1,Illinois,Star
515390,47,0,Nebraska,Star
515391,56,1,Louisiana,Star
515392,63,0,Connecticut,Star
515393,37,0,Illinois,Star
515394,37,1,Missouri,Star
515395,50,0,New Jersey,Star
515396,56,1,Delaware,Star
515397,60,1,Rhode Island,Star
515398,62,1,Hawaii,Star
515399,57,1,Delaware,Star
515400,20,1,Louisiana,Star
515401,25,0,Michigan,Star
515402,39,1,Maryland,Star
515403,30,1,Illinois,Star
515404,26,0,Texas,Star
515405,59,1,Ohio,Star
515406,57,1,Idaho,Star
515407,49,1,New York,Star
515408,35,1,Utah,Star
515409,63,1,Nevada,Star
515410,28,1,Arizona,Star
515411,21,1,Indiana,Star
515412,59,0,New Hampshire,Star
515413,27,0,Mississippi,Star
515414,23,1,New Hampshire,Star
515415,21,1,Kentucky,Star
515416,26,0,Florida,Star
515417,37,1,West Virginia,Star
515418,17,0,Louisiana,Star
515419,56,1,California,Star
515420,49,0,South Carolina,Star
515421,48,1,South Dakota,Star
515422,27,0,Nebraska,Star
515423,33,1,Arkansas,Star
515424,21,0,New Hampshire,Star
515425,33,1,Nevada,Star
515426,48,1,Illinois,Star
515427,24,1,South Dakota,Star
515428,23,1,Vermont,Star
515429,38,1,Louisiana,Star
515430,36,1,South Carolina,Star
515431,57,0,Ohio,Star
515432,33,1,Maryland,Star
515433,28,1,Idaho,Star
515434,24,0,North Dakota,Star
515435,25,0,Massachusetts,Star
515436,26,0,Indiana,Star
515437,36,1,Montana,Star
515438,19,0,Iowa,Star
515439,22,1,Delaware,Star
515440,26,1,Alaska,Star
515441,43,1,California,Star
515442,37,1,Rhode Island,Star
515443,30,1,Arizona,Star
515444,39,0,Connecticut,Star
515445,57,1,Wisconsin,Star
515446,28,1,Iowa,Star
515447,51,1,Maryland,Star
515448,38,1,Wyoming,Star
515449,60,0,Montana,Star
515450,37,1,Alabama,Star
515451,49,0,Louisiana,Star
515452,34,0,Minnesota,Star
515453,39,0,New Jersey,Star
515454,50,1,Louisiana,Star
515455,48,0,Florida,Star
515456,41,1,Nebraska,Star
515457,53,0,West Virginia,Star
515458,35,0,Rhode Island,Star
515459,42,1,Washington,Star
515460,21,1,New Jersey,Star
515461,37,0,Rhode Island,Star
515462,20,0,Alabama,Star
515463,20,1,North Dakota,Star
515464,36,0,Kentucky,Star
515465,19,1,Virginia,Star
515466,28,0,Oklahoma,Star
515467,51,1,Maine,Star
515468,19,0,South Dakota,Star
515469,51,1,Vermont,Star
515470,16,0,California,Star
515471,49,0,Oklahoma,Star
515472,23,0,Washington,Star
515473,53,0,Arkansas,Star
515474,33,1,Arizona,Star
515475,40,0,Colorado,Star
515476,36,0,West Virginia,Star
515477,27,1,Georgia,Star
515478,34,1,Georgia,Star
515479,41,1,Ohio,Star
515480,51,0,West Virginia,Star
515481,49,1,Virginia,Star
515482,35,0,Maine,Star
515483,39,0,Idaho,Star
515484,51,0,New Mexico,Star
515485,54,1,Maryland,Star
515486,53,0,Tennessee,Star
515487,27,1,Missouri,Star
515488,55,0,Colorado,Star
515489,47,1,Minnesota,Star
515490,31,1,New York,Star
515491,43,1,Maine,Star
515492,53,0,Rhode Island,Star
515493,49,1,Nebraska,Star
515494,16,1,Missouri,Star
515495,37,1,Missouri,Star
515496,48,1,Georgia,Star
515497,60,1,Alaska,Star
515498,36,1,Ohio,Star
515499,50,0,Missouri,Star
515500,24,1,West Virginia,Star
515501,17,1,New York,Star
515502,32,1,Illinois,Star
515503,60,1,Kentucky,Star
515504,33,1,Minnesota,Star
515505,61,1,California,Star
515506,16,0,Tennessee,Star
515507,58,1,Georgia,Star
515508,27,0,Colorado,Star
515509,28,1,Mississippi,Star
515510,60,1,Nebraska,Star
515511,32,0,Pennsylvania,Star
515512,19,1,Indiana,Star
515513,58,1,Michigan,Star
515514,33,1,Massachusetts,Star
515515,25,1,Hawaii,Star
515516,38,0,Nevada,Star
515517,20,0,Tennessee,Star
515518,47,1,Washington,Star
515519,63,0,Texas,Star
515520,53,1,Nevada,Star
515521,47,1,Montana,Star
515522,62,1,California,Star
515523,27,0,Mississippi,Star
515524,19,0,Wisconsin,Star
515525,43,1,Oklahoma,Star
515526,16,0,Nevada,Star
515527,46,0,South Dakota,Star
515528,29,1,Arizona,Star
515529,33,1,Michigan,Star
515530,47,0,Michigan,Star
515531,50,0,Delaware,Star
515532,57,0,Louisiana,Star
515533,46,0,Iowa,Star
515534,42,0,West Virginia,Star
515535,55,1,Florida,Star
515536,24,0,New Jersey,Star
515537,61,1,Delaware,Star
515538,53,1,Kentucky,Star
515539,34,0,Iowa,Star
515540,26,1,Wisconsin,Star
515541,22,0,Florida,Star
515542,43,1,Georgia,Star
515543,60,1,New York,Star
515544,27,1,Indiana,Star
515545,50,1,Arizona,Star
515546,34,1,Utah,Star
515547,59,0,Vermont,Star
515548,19,1,Louisiana,Star
515549,62,1,Wisconsin,Star
515550,40,0,North Dakota,Star
515551,40,0,South Carolina,Star
515552,61,1,Hawaii,Star
515553,58,1,Nebraska,Star
515554,47,0,Illinois,Star
515555,26,0,California,Star
515556,51,1,California,Star
515557,61,0,Minnesota,Star
515558,30,0,Oklahoma,Star
515559,38,0,Utah,Star
515560,49,0,West Virginia,Star
515561,39,1,Maine,Star
515562,46,1,Missouri,Star
515563,60,0,Wyoming,Star
515564,63,1,Minnesota,Star
515565,35,0,Alaska,Star
515566,42,1,Pennsylvania,Star
515567,22,1,Hawaii,Star
515568,60,1,South Dakota,Star
515569,62,1,Colorado,Star
515570,37,0,Louisiana,Star
515571,26,0,Georgia,Star
515572,37,1,Louisiana,Star
515573,17,0,Montana,Star
515574,52,1,Ohio,Star
515575,35,1,Virginia,Star
515576,21,1,Massachusetts,Star
515577,44,1,Illinois,Star
515578,56,0,New Mexico,Star
515579,57,1,Utah,Star
515580,60,0,Vermont,Star
515581,25,0,Massachusetts,Star
515582,51,1,Georgia,Star
515583,53,1,South Carolina,Star
515584,29,0,New Hampshire,Star
515585,40,1,Washington,Star
515586,30,1,New Jersey,Star
515587,63,0,Michigan,Star
515588,58,0,Ohio,Star
515589,40,1,Ohio,Star
515590,20,1,Florida,Star
515591,41,0,Rhode Island,Star
515592,33,1,Florida,Star
515593,29,1,Georgia,Star
515594,25,0,Tennessee,Star
515595,41,1,Michigan,Star
515596,60,1,Idaho,Star
515597,32,0,Kansas,Star
515598,29,1,Montana,Star
515599,22,0,Alaska,Star
515600,47,1,Arkansas,Star
515601,30,1,New Jersey,Star
515602,37,0,Florida,Star
515603,53,1,Nebraska,Star
515604,30,1,West Virginia,Star
515605,38,0,Texas,Star
515606,18,0,North Dakota,Star
515607,44,0,Nevada,Star
515608,31,1,Missouri,Star
515609,30,1,Idaho,Star
515610,25,1,Minnesota,Star
515611,41,1,Vermont,Star
515612,35,0,Indiana,Star
515613,48,1,Arizona,Star
515614,26,1,Maine,Star
515615,18,1,Rhode Island,Star
515616,50,1,New Mexico,Star
515617,48,0,Colorado,Star
515618,43,1,Delaware,Star
515619,48,1,North Carolina,Star
515620,24,1,Washington,Star
515621,39,1,Massachusetts,Star
515622,39,1,Oklahoma,Star
515623,20,1,Maine,Star
515624,58,1,Virginia,Star
515625,48,1,Nebraska,Star
515626,57,1,Rhode Island,Star
515627,56,1,Kentucky,Star
515628,24,0,Illinois,Star
515629,25,0,Iowa,Star
515630,54,0,South Dakota,Star
515631,21,1,Minnesota,Star
515632,58,1,Colorado,Star
515633,28,1,Florida,Star
515634,48,0,Minnesota,Star
515635,55,1,Indiana,Star
515636,61,1,Arkansas,Star
515637,20,1,Wisconsin,Star
515638,18,0,Pennsylvania,Star
515639,55,1,Tennessee,Star
515640,22,0,Ohio,Star
515641,17,1,New Mexico,Star
515642,21,0,Georgia,Star
515643,21,1,Idaho,Star
515644,42,1,Mississippi,Star
515645,62,1,New Mexico,Star
515646,38,1,Michigan,Star
515647,53,0,Nevada,Star
515648,30,0,Oregon,Star
515649,44,1,Kentucky,Star
515650,25,1,New Mexico,Star
515651,29,1,New Jersey,Star
515652,21,0,Idaho,Star
515653,56,0,Nevada,Star
515654,28,1,Maryland,Star
515655,48,0,Michigan,Star
515656,41,1,Oregon,Star
515657,47,1,Maryland,Star
515658,44,1,Maine,Star
515659,43,1,Kentucky,Star
515660,16,1,Alaska,Star
515661,52,1,Louisiana,Star
515662,42,0,Kansas,Star
515663,50,1,Oregon,Star
515664,39,0,Oregon,Star
515665,45,0,Florida,Star
515666,43,0,Arizona,Star
515667,46,1,Idaho,Star
515668,52,1,Massachusetts,Star
515669,27,0,Minnesota,Star
515670,38,0,New Hampshire,Star
515671,49,1,Pennsylvania,Star
515672,52,0,New Jersey,Star
515673,52,0,Rhode Island,Star
515674,23,0,Texas,Star
515675,36,1,Delaware,Star
515676,21,0,South Carolina,Star
515677,26,1,Delaware,Star
515678,53,0,Pennsylvania,Star
515679,44,1,Indiana,Star
515680,30,1,Kentucky,Star
515681,38,0,Utah,Star
515682,62,1,California,Star
515683,20,0,Wisconsin,Star
515684,58,1,Wisconsin,Star
515685,46,0,Mississippi,Star
515686,53,0,Nevada,Star
515687,20,0,Texas,Star
515688,47,0,Kentucky,Star
515689,57,1,New Mexico,Star
515690,37,1,Missouri,Star
515691,52,1,Wisconsin,Star
515692,36,0,Georgia,Star
515693,50,1,North Carolina,Star
515694,45,0,New Mexico,Star
515695,57,0,Georgia,Star
515696,18,1,Connecticut,Star
515697,23,1,Florida,Star
515698,37,0,Pennsylvania,Star
515699,53,1,Tennessee,Star
515700,49,1,Arkansas,Star
515701,33,1,Missouri,Star
515702,40,1,Ohio,Star
515703,22,1,Washington,Star
515704,16,1,Maine,Star
515705,46,0,Ohio,Star
515706,33,1,Illinois,Star
515707,43,1,New Hampshire,Star
515708,18,1,Tennessee,Star
515709,41,1,Kentucky,Star
515710,52,1,Missouri,Star
515711,22,1,Arizona,Star
515712,32,1,West Virginia,Star
515713,22,1,Massachusetts,Star
515714,26,0,Florida,Star
515715,63,1,Kentucky,Star
515716,43,1,Georgia,Star
515717,34,1,Illinois,Star
515718,56,0,North Carolina,Star
515719,37,0,Connecticut,Star
515720,37,0,Maine,Star
515721,28,0,Texas,Star
515722,39,1,Alabama,Star
515723,38,1,Colorado,Star
515724,56,1,Washington,Star
515725,26,0,Nebraska,Star
515726,28,1,Montana,Star
515727,35,1,Wisconsin,Star
515728,47,0,Kansas,Star
515729,55,0,Washington,Star
515730,34,0,Illinois,Star
515731,19,1,Maine,Star
515732,59,1,Virginia,Star
515733,60,1,New York,Star
515734,58,1,Minnesota,Star
515735,40,1,Delaware,Star
515736,29,1,West Virginia,Star
515737,31,0,Colorado,Star
515738,58,0,Texas,Star
515739,51,1,Hawaii,Star
515740,45,0,Illinois,Star
515741,34,0,South Dakota,Star
515742,54,1,Wyoming,Star
515743,26,0,Oklahoma,Star
515744,37,1,Nevada,Star
515745,44,0,Maine,Star
515746,63,1,Arkansas,Star
515747,23,1,Pennsylvania,Star
515748,32,0,Kentucky,Star
515749,22,1,Idaho,Star
515750,53,1,Oklahoma,Star
515751,27,0,Indiana,Star
515752,48,1,Kentucky,Star
515753,41,1,California,Star
515754,29,0,Montana,Star
515755,45,1,Wyoming,Star
515756,55,0,Pennsylvania,Star
515757,36,1,Washington,Star
515758,36,1,Utah,Star
515759,18,1,Louisiana,Star
515760,49,1,Indiana,Star
515761,52,1,Oregon,Star
515762,28,0,Louisiana,Star
515763,22,1,Hawaii,Star
515764,18,1,Massachusetts,Star
515765,30,1,Washington,Star
515766,20,1,Kansas,Star
515767,58,1,Washington,Star
515768,26,1,Idaho,Star
515769,25,1,Wyoming,Star
515770,38,1,California,Star
515771,33,1,Massachusetts,Star
515772,29,1,Iowa,Star
515773,61,1,Colorado,Star
515774,56,1,Colorado,Star
515775,29,1,Illinois,Star
515776,23,1,New Jersey,Star
515777,39,1,Minnesota,Star
515778,59,1,Oregon,Star
515779,22,0,Oregon,Star
515780,43,1,New Hampshire,Star
515781,59,1,Delaware,Star
515782,30,0,Mississippi,Star
515783,28,0,Illinois,Star
515784,32,1,New York,Star
515785,55,1,New York,Star
515786,22,1,New Mexico,Star
515787,36,1,Illinois,Star
515788,21,0,North Dakota,Star
515789,55,1,North Carolina,Star
515790,32,1,Arizona,Star
515791,54,0,Florida,Star
515792,51,1,Arkansas,Star
515793,53,0,Minnesota,Star
515794,19,1,Illinois,Star
515795,48,1,Utah,Star
515796,38,0,California,Star
515797,59,1,Nebraska,Star
515798,23,0,Minnesota,Star
515799,50,1,Wyoming,Star
515800,31,1,Delaware,Star
515801,31,1,Colorado,Star
515802,40,1,Mississippi,Star
515803,23,0,South Carolina,Star
515804,17,0,Arkansas,Star
515805,36,0,Connecticut,Star
515806,27,1,Missouri,Star
515807,38,1,Hawaii,Star
515808,50,1,New York,Star
515809,56,1,South Dakota,Star
515810,58,1,Utah,Star
515811,32,1,Mississippi,Star
515812,33,0,Idaho,Star
515813,45,0,Maine,Star
515814,49,1,Pennsylvania,Star
515815,30,0,Illinois,Star
515816,21,1,Rhode Island,Star
515817,52,0,Kentucky,Star
515818,37,0,New Hampshire,Star
515819,26,1,Massachusetts,Star
515820,19,0,Mississippi,Star
515821,29,0,New York,Star
515822,44,1,Kentucky,Star
515823,19,1,South Carolina,Star
515824,16,0,Florida,Star
515825,22,0,Connecticut,Star
515826,49,0,North Carolina,Star
515827,63,1,Illinois,Star
515828,21,1,Louisiana,Star
515829,33,1,Illinois,Star
515830,41,1,Delaware,Star
515831,16,1,Kansas,Star
515832,57,0,Kentucky,Star
515833,25,1,Oregon,Star
515834,61,1,Wyoming,Star
515835,22,1,Oregon,Star
515836,47,0,Maine,Star
515837,20,1,Alabama,Star
515838,29,0,Colorado,Star
515839,61,1,Connecticut,Star
515840,31,1,Iowa,Star
515841,21,1,Nevada,Star
515842,63,1,New Hampshire,Star
515843,38,1,Colorado,Star
515844,49,1,North Carolina,Star
515845,50,1,Tennessee,Star
515846,27,1,New Mexico,Star
515847,63,1,Texas,Star
515848,22,1,North Dakota,Star
515849,38,0,North Carolina,Star
515850,20,1,Mississippi,Star
515851,30,0,Arkansas,Star
515852,19,0,New Mexico,Star
515853,41,0,Pennsylvania,Star
515854,20,0,Wyoming,Star
515855,36,1,New Mexico,Star
515856,39,1,Vermont,Star
515857,45,1,Ohio,Star
515858,19,0,Georgia,Star
515859,58,0,Oregon,Star
515860,49,1,Maine,Star
515861,57,1,North Carolina,Star
515862,43,1,New Jersey,Star
515863,46,0,Kentucky,Star
515864,43,0,Oregon,Star
515865,40,1,Nevada,Star
515866,53,0,Washington,Star
515867,60,0,South Dakota,Star
515868,43,1,Kentucky,Star
515869,58,1,New Jersey,Star
515870,28,1,Minnesota,Star
515871,22,1,Wisconsin,Star
515872,53,1,New Hampshire,Star
515873,57,1,Nevada,Star
515874,37,1,New York,Star
515875,46,0,Colorado,Star
515876,51,0,Louisiana,Star
515877,58,0,Maine,Star
515878,19,1,Hawaii,Star
515879,47,1,Colorado,Star
515880,22,1,South Dakota,Star
515881,38,0,Pennsylvania,Star
515882,45,0,South Carolina,Star
515883,23,1,Kansas,Star
515884,47,0,Iowa,Star
515885,40,0,Idaho,Star
515886,20,1,Virginia,Star
515887,19,1,New Jersey,Star
515888,24,0,Illinois,Star
515889,40,0,Ohio,Star
515890,52,0,Montana,Star
515891,62,0,Delaware,Star
515892,19,0,Connecticut,Star
515893,34,1,New Mexico,Star
515894,38,1,Missouri,Star
515895,38,1,Wisconsin,Star
515896,37,1,Nebraska,Star
515897,47,1,New Jersey,Star
515898,17,0,Missouri,Star
515899,45,1,South Dakota,Star
515900,48,1,Maine,Star
515901,47,0,South Carolina,Star
515902,46,1,Wisconsin,Star
515903,48,1,Washington,Star
515904,32,1,Maine,Star
515905,24,1,Iowa,Star
515906,35,1,Iowa,Star
515907,17,1,Massachusetts,Star
515908,18,1,West Virginia,Star
515909,29,1,New Jersey,Star
515910,43,1,Massachusetts,Star
515911,23,0,Georgia,Star
515912,16,0,Kentucky,Star
515913,45,0,Kansas,Star
515914,44,0,North Carolina,Star
515915,24,1,Colorado,Star
515916,29,0,Pennsylvania,Star
515917,39,0,New Mexico,Star
515918,36,0,Oklahoma,Star
515919,20,1,Wyoming,Star
515920,59,1,Minnesota,Star
515921,60,1,South Carolina,Star
515922,30,1,South Dakota,Star
515923,60,0,Rhode Island,Star
515924,18,1,Oregon,Star
515925,42,0,Tennessee,Star
515926,21,1,Colorado,Star
515927,28,1,Georgia,Star
515928,52,0,Mississippi,Star
515929,41,1,Indiana,Star
515930,49,1,Florida,Star
515931,49,1,New Mexico,Star
515932,37,0,Colorado,Star
515933,60,0,Texas,Star
515934,18,1,Louisiana,Star
515935,49,1,Indiana,Star
515936,51,1,Idaho,Star
515937,56,0,Vermont,Star
515938,35,0,Oklahoma,Star
515939,46,1,Connecticut,Star
515940,56,1,California,Star
515941,62,0,Tennessee,Star
515942,38,0,Missouri,Star
515943,57,1,Georgia,Star
515944,33,0,Vermont,Star
515945,40,0,Ohio,Star
515946,30,1,Washington,Star
515947,18,1,Virginia,Star
515948,45,1,Delaware,Star
515949,32,0,New Jersey,Star
515950,53,0,Michigan,Star
515951,36,1,Utah,Star
515952,56,1,Vermont,Star
515953,61,1,Rhode Island,Star
515954,55,1,Delaware,Star
515955,52,1,Rhode Island,Star
515956,34,1,Nebraska,Star
515957,60,1,Utah,Star
515958,63,0,Maryland,Star
515959,47,1,North Dakota,Star
515960,63,1,Ohio,Star
515961,48,1,Washington,Star
515962,48,1,Pennsylvania,Star
515963,47,0,Montana,Star
515964,24,1,Michigan,Star
515965,52,1,Missouri,Star
515966,52,0,Texas,Star
515967,50,0,Nevada,Star
515968,52,0,Illinois,Star
515969,60,1,Nevada,Star
515970,24,1,Arkansas,Star
515971,17,0,Michigan,Star
515972,62,1,Delaware,Star
515973,38,1,Georgia,Star
515974,24,1,Nebraska,Star
515975,24,0,South Carolina,Star
515976,49,1,Wisconsin,Star
515977,59,1,Connecticut,Star
515978,51,1,Indiana,Star
515979,19,1,New Hampshire,Star
515980,55,1,Oklahoma,Star
515981,21,1,Massachusetts,Star
515982,58,0,Maine,Star
515983,39,1,Kansas,Star
515984,43,1,Virginia,Star
515985,27,0,Utah,Star
515986,46,0,Oklahoma,Star
515987,16,1,Tennessee,Star
515988,50,1,Montana,Star
515989,49,1,Arkansas,Star
515990,29,1,New Mexico,Star
515991,63,1,California,Star
515992,62,0,Alabama,Star
515993,57,1,Kentucky,Star
515994,51,1,New Hampshire,Star
515995,25,0,Florida,Star
515996,44,0,Utah,Star
515997,18,1,Oklahoma,Star
515998,50,1,Georgia,Star
515999,55,1,Virginia,Star
516000,42,1,Wyoming,Star
516001,20,1,New York,Star
516002,22,0,Massachusetts,Star
516003,28,0,Montana,Star
516004,51,1,Georgia,Star
516005,37,1,Illinois,Star
516006,32,0,Connecticut,Star
516007,49,1,New York,Star
516008,58,1,Pennsylvania,Star
516009,41,0,Hawaii,Star
516010,24,0,Massachusetts,Star
516011,52,0,Vermont,Star
516012,63,0,Illinois,Star
516013,60,1,Arkansas,Star
516014,59,1,Idaho,Star
516015,18,1,Arkansas,Star
516016,28,1,Wisconsin,Star
516017,46,0,Missouri,Star
516018,49,1,Missouri,Star
516019,19,1,Arkansas,Star
516020,35,0,Rhode Island,Star
516021,31,1,Ohio,Star
516022,27,1,Mississippi,Star
516023,27,1,Virginia,Star
516024,58,1,West Virginia,Star
516025,27,0,Oregon,Star
516026,54,0,Arizona,Star
516027,30,1,Iowa,Star
516028,42,1,Georgia,Star
516029,55,0,Arizona,Star
516030,45,1,South Dakota,Star
516031,59,1,Alaska,Star
516032,17,1,South Carolina,Star
516033,23,1,North Carolina,Star
516034,41,1,Michigan,Star
516035,17,1,Missouri,Star
516036,63,0,New Jersey,Star
516037,62,1,New Hampshire,Star
516038,48,0,Rhode Island,Star
516039,21,1,New Jersey,Star
516040,51,0,Alabama,Star
516041,62,1,New Jersey,Star
516042,26,0,Nevada,Star
516043,37,1,Hawaii,Star
516044,48,1,Delaware,Star
516045,56,1,South Dakota,Star
516046,28,1,Montana,Star
516047,49,1,South Carolina,Star
516048,26,1,South Dakota,Star
516049,23,0,Utah,Star
516050,54,1,Vermont,Star
516051,42,0,Illinois,Star
516052,39,1,North Carolina,Star
516053,19,1,Maine,Star
516054,16,0,Iowa,Star
516055,48,0,Kentucky,Star
516056,45,1,Maryland,Star
516057,59,0,Kentucky,Star
516058,63,1,Delaware,Star
516059,48,1,South Carolina,Star
516060,23,0,Arizona,Star
516061,51,1,New Hampshire,Star
516062,38,1,Delaware,Star
